SECCODE,SECNAME,TDATE,TDATE1,MINTIME,STARTPRC,HIGHPRC,LOWPRC,ENDPRC,MINTQ,MINTM,UNIX,MARKET
399300,沪深300 ,2.01E+11,20120919,1330,2242.778,2246.953,2242.778,2244.303,236000500,2086752985,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120919,1345,2244.283,2245.974,2236.472,2236.966,192269800,1777202343,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120919,1400,2238.378,2239.164,2234.209,2235.615,189283000,1756912213,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120919,1415,2235.879,2237.385,2230.154,2230.154,199486100,1953738843,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120919,1430,2231.333,2235.861,2229.985,2235.602,188007400,1984337451,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120919,1445,2236.824,2245.411,2236.336,2245.411,268856700,2803560650,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120919,1500,2245.102,2248.921,2241.074,2246.236,397499100,3886567467,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,930,2236.191,2236.191,2236.191,2236.191,20243600,164775004,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,945,2231.226,2232.049,2226.925,2230.234,360070100,3278788231,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1000,2229.353,2230.721,2226.522,2230.096,327916700,3044641290,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1015,2230.174,2231.241,2221.198,2221.582,329159600,2966689111,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1030,2221.699,2222.66,2218.349,2221.255,338490800,2881114694,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1045,2221.635,2223.147,2214.728,2216.107,264296300,2490582879,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1100,2216.405,2221.509,2216.168,2219.458,161844000,1550763736,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1115,2218.285,2220.083,2215.962,2219.484,163968800,1539856340,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1130,2219.428,2220.685,2215.877,2218.095,148359400,1387619062,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1315,2217.649,2217.813,2213.649,2214.097,174309600,1715625411,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1330,2214.55,2218.408,2213.979,2215.006,175890400,1586035464,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1345,2215.401,2217.675,2214.213,2215.294,135906400,1228687982,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1400,2215.968,2216.084,2209.735,2213.142,234784900,2123391726,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1415,2212.957,2212.957,2205.955,2207.342,262792300,2421290872,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1430,2208.26,2208.542,2203.683,2203.859,226046000,2024135185,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1445,2204.263,2204.835,2195.029,2198.895,427079300,3676331910,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120920,1500,2198.91,2201.845,2195.48,2195.951,503419700,4305527567,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,930,2190.327,2190.327,2190.327,2190.327,14102200,103678136,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,945,2189.806,2195.57,2189.179,2189.449,302169100,2743137844,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1000,2189.387,2192.479,2186.705,2192.394,325697500,2831510406,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1015,2192.879,2202.812,2192.879,2202.555,371999500,3532610890,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1030,2203.085,2212.403,2203.001,2206.217,388699500,3667504339,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1045,2206.171,2208.192,2200.491,2200.491,216416400,1942303504,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1100,2201.356,2203.629,2198.998,2201.103,158732100,1412907420,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1115,2201.327,2209.535,2200.616,2209.535,186543000,1578715005,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1130,2210.276,2211.896,2205.118,2209.462,183665100,1586110245,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1315,2209.933,2211.049,2208.062,2209.981,118420200,984042845,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1330,2209.998,2216.664,2209.126,2214.444,230798400,2012616358,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1345,2213.647,2214.623,2205.147,2205.903,192017500,1672127819,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1400,2205.556,2205.838,2201.042,2202.92,164653700,1490299596,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1415,2203.209,2203.322,2193.009,2193.394,221599000,1971827036,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1430,2193.274,2199.122,2192.751,2199.122,185063600,1634578382,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1445,2199.301,2204.18,2199.301,2202.401,205867300,1865505421,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120921,1500,2202.801,2204.353,2197.015,2199.063,345615200,3013892842,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,930,2183.969,2183.969,2183.969,2183.969,19366000,174334865,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,945,2181.617,2181.617,2172.996,2179.784,320111500,2937895532,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1000,2179.014,2179.64,2173.386,2178.594,249565600,2288241757,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1015,2179.004,2184.256,2177.617,2181.899,251699300,2243005112,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1030,2182.022,2182.022,2178.415,2181.548,172248200,1497382305,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1045,2181.775,2181.945,2177.22,2178.868,165487800,1450458132,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1100,2179.028,2185.198,2178.023,2182.307,208128200,1740243206,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1115,2182.837,2192.67,2182.77,2192.309,253322100,2168426166,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1130,2191.896,2214.831,2191.896,2214.726,344814800,3067899749,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1315,2214.775,2214.775,2203.894,2204.726,208325100,1794020926,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1330,2205.203,2208.792,2201.597,2207.414,169268000,1308321951,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1345,2207.812,2208.758,2202.674,2204.855,192887300,1654150645,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1400,2205.115,2218.184,2205.115,2214.951,230901400,2053783054,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1415,2214.005,2214.639,2205.805,2211.039,166088900,1527097768,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1430,2211.656,2218.819,2210.802,2218.819,190750500,2070677125,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1445,2218.941,2225.656,2217.516,2217.701,309664100,2966093827,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120924,1500,2217.743,2217.877,2212.082,2215.516,297539800,2666729126,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,930,2209.975,2209.975,2209.975,2209.975,9798400,84524424,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,945,2208.413,2218.741,2205.571,2218.741,250568300,2349697627,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1000,2218.739,2219.33,2211.288,2219.33,277859700,2694116417,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1015,2219.934,2223.796,2219.607,2220.739,287557000,2835600120,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1030,2220.714,2225.168,2218.159,2219.772,225550400,2187548126,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1045,2219.422,2219.525,2213.772,2218.355,174113000,1763786077,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1100,2218.731,2219.264,2214.212,2215.118,123339600,1225910684,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1115,2215.408,2216.619,2208.122,2208.122,159615500,1411907298,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1130,2208.008,2209.611,2205.612,2208.942,155709300,1435030777,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1315,2209.061,2209.712,2207.277,2208.182,81097200,751093847,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1330,2208.235,2209.425,2206.656,2209.36,92861100,915552634,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1345,2209.744,2210.492,2207.064,2207.172,98310200,998682712,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1400,2207.865,2209.064,2202.54,2207.857,158646800,1459106726,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1415,2207.878,2210.728,2206.177,2210.472,127518400,1274493394,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1430,2210.695,2217.394,2210.154,2214.513,181613800,1680560007,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1445,2214.647,2214.647,2210.421,2210.873,143467500,1384601457,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120925,1500,2210.276,2210.276,2208.19,2210.154,240075700,2224852128,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,930,2208.906,2208.906,2208.906,2208.906,8662100,70655300,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,945,2208.928,2216.665,2208.36,2213.665,206349900,1994305389,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1000,2213.615,2214.041,2203.892,2204.878,187568200,1750938494,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1015,2204.835,2205.267,2202.211,2202.644,158555500,1508086750,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1030,2203.688,2204.427,2199.878,2201.474,155329200,1464269117,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1045,2202.082,2206.101,2201.619,2204.739,127678500,1183681166,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1100,2204.446,2209.29,2203.759,2208.108,129031200,1223391822,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1115,2207.935,2208.218,2203.7,2204.621,107486700,966597916,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1130,2204.617,2204.796,2196.427,2197.264,154652700,1400354207,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1315,2197.144,2197.838,2190.519,2190.52,151917800,1255930955,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1330,2190.332,2194.151,2189.228,2193.704,136891500,1217942731,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1345,2193.238,2194.311,2186.249,2186.962,158658400,1360405277,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1400,2186.153,2191.058,2185.519,2191.058,197611200,1706816731,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1415,2191.069,2193.491,2185.309,2185.964,159819500,1412880112,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1430,2185.9,2188.125,2181.956,2188.125,208192500,1990013220,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1445,2188.221,2191.276,2184.437,2184.458,179795400,1604698110,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120926,1500,2183.983,2185.215,2181.37,2184.891,317262300,2807949156,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,930,2186.004,2186.004,2186.004,2186.004,11929900,97414161,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,945,2185.845,2192.199,2185.845,2188.305,217926400,2042448707,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1000,2189.137,2199.426,2187.428,2198.017,236117700,2155711008,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1015,2198.087,2206.468,2198.069,2201.572,268690400,2475449737,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1030,2201.391,2201.391,2197.241,2197.352,146443000,1288956395,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1045,2197.082,2199.559,2195.074,2195.63,146894700,1361782559,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1100,2195.347,2195.347,2190.327,2192.544,117003800,1151354398,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1115,2192.611,2194.921,2192.335,2193.335,94451700,901810860,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1130,2193.38,2193.427,2191.235,2192.331,86660100,834502407,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1315,2192.262,2199.35,2192.262,2199.35,136738500,1118275754,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1330,2200.126,2251.127,2200.126,2251.127,826984800,7169692939,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1345,2255.239,2265.856,2248.681,2250.646,736344300,6548418231,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1400,2250.817,2260.137,2248.262,2251.313,461198200,4616163825,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1415,2251.007,2264.125,2250.691,2260.67,490453800,4573915539,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1430,2260.378,2261.551,2256.155,2259.623,391047100,3495533963,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1445,2258.938,2259.225,2244.111,2246.742,419708200,3831431714,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120927,1500,2247.62,2251.717,2244.167,2251.717,513097400,4547715569,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,930,2235.057,2235.057,2235.057,2235.057,36064000,295413305,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,945,2234.85,2247.437,2234.51,2244.477,498806700,4669374811,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1000,2244.706,2255.872,2244.706,2252.635,413014600,3755767484,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1015,2253.676,2261.358,2253.039,2253.645,388276600,3694101904,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1030,2254.543,2259.149,2253.592,2255.856,287621700,2649453065,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1045,2254.684,2266.387,2254.684,2265.767,287656500,2833533164,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1100,2264.183,2264.914,2259.736,2264.756,258323300,2390236976,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1115,2265.044,2272.511,2265.044,2269.931,374634700,3427189299,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1130,2270.062,2282.217,2270.062,2279.618,395202000,3624373150,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1315,2280.157,2280.157,2273.672,2275.04,284164100,2549766404,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1330,2274.897,2279.577,2274.178,2278.661,259307800,2500270666,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1345,2277.603,2277.883,2270.258,2271.218,293121800,2789579052,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1400,2271.328,2278.001,2271.041,2277.391,199409600,2080990195,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1415,2277.106,2291.712,2276.82,2291.251,379373000,3616606444,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1430,2291.822,2291.822,2281.409,2284.207,306113200,3000429181,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1445,2284.201,2290.042,2283.613,2287.534,388944500,3865789648,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20120928,1500,2287.551,2296.672,2286.836,2293.106,737548400,6688591106,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,930,2291.961,2291.961,2291.961,2291.961,29730900,259203735,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,945,2289.395,2304.709,2287.939,2298.65,513053500,4819978876,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1000,2297.901,2298.838,2285.096,2285.853,364084300,3587990572,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1015,2285.292,2288.897,2277.639,2277.994,297376500,2927266191,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1030,2278.308,2285.432,2278.24,2283.24,214000700,2157429862,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1045,2283.51,2286.875,2283.391,2284.533,169904900,1679290565,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1100,2284.709,2285.483,2277.663,2279.866,178626400,1821187718,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1115,2279.709,2280.339,2271.52,2272.933,199333800,1993996287,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1130,2272.929,2275.721,2268.736,2269.042,161511100,1585731372,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1315,2268.865,2275.37,2268.689,2275.37,112476600,1092737698,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1330,2275.256,2277.156,2273.884,2274.641,111308300,1063825609,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1345,2275.064,2280.68,2274.22,2276.195,130796200,1325872006,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1400,2276.218,2277.921,2266.828,2267.288,178520100,1614612300,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1415,2267.414,2268.804,2262.823,2263.491,206810100,1857302094,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1430,2263.352,2268.659,2263.23,2265.946,183833900,1670937933,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1445,2267.131,2267.23,2258.329,2261.79,239802900,2181016305,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121008,1500,2262.131,2270.054,2262.057,2270.054,262272200,2277461127,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,930,2281.753,2281.753,2281.753,2281.753,17136500,133326515,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,945,2286.764,2298.59,2284.45,2288.924,384598400,3597657480,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1000,2288.374,2303.1,2287.06,2302.723,398135500,3521943777,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1015,2303.178,2315.336,2302.741,2309.563,577726100,5132574208,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1030,2310.333,2325.136,2310.333,2321.755,693554800,6231912985,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1045,2321.891,2323.946,2318.206,2320.359,348057200,3157951094,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1100,2320.47,2327.271,2314.561,2324.878,388385300,3680006125,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1115,2324.639,2325.804,2317.721,2324.016,301310300,2592282450,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1130,2324.611,2327.247,2322.757,2323.549,284664500,2589430800,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1315,2323.81,2324.499,2318.51,2318.51,187630200,1742170710,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1330,2318.56,2320.341,2317.705,2319.628,187507600,1791251436,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1345,2319.517,2319.95,2312.881,2312.881,196785100,1980301085,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1400,2312.734,2318.579,2311.988,2317.496,206759700,1970842261,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1415,2316.789,2322.341,2316.789,2318.552,241192700,2283948747,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1430,2317.743,2317.802,2312.582,2314.761,220754200,2042262086,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1445,2315.169,2317.709,2314.413,2317.231,209689400,2003024104,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121009,1500,2317.445,2320.58,2317.119,2320.157,411001200,3879310500,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,930,2314.593,2314.593,2314.593,2314.593,15740800,145963380,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,945,2310.962,2318.756,2309.724,2315.856,364821700,3520900264,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1000,2315.784,2316.014,2309.12,2312.391,332883400,3365158947,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1015,2312.742,2317.827,2311.633,2314.895,299173800,2623089063,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1030,2314.896,2315.22,2311.035,2311.327,259075200,2443761127,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1045,2311.294,2311.905,2304.718,2307.585,251640900,2436812134,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1100,2307.558,2314.209,2307.558,2314.209,178967800,1716468338,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1115,2314.325,2314.764,2311.78,2313.009,199359200,1673910143,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1130,2312.645,2322.244,2310.639,2322.139,281755300,2092589285,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1315,2322.316,2323.627,2320.626,2322.708,306378500,2032360063,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1330,2322.652,2325.749,2322.085,2322.085,251070400,2076261327,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1345,2321.351,2321.646,2315.949,2316.383,244008600,2096522183,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1400,2316.401,2321.052,2314.344,2321.052,189214900,1757089382,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1415,2321.114,2322.766,2320.447,2322.766,212389900,1883271992,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1430,2322.511,2323.295,2318.15,2321.279,203684700,1968440666,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1445,2321.109,2324.306,2320.455,2324.306,262005100,2365046088,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121010,1500,2324.603,2325.598,2321.568,2324.117,416453600,3676351839,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,930,2315.897,2315.897,2315.897,2315.897,20384000,130242685,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,945,2311.527,2311.527,2302.718,2306.914,485786900,3730059501,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,1000,2306.447,2313.122,2304.866,2307.835,365630700,3123258425,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,1015,2308.695,2318.008,2307.296,2317.912,345516500,2828358301,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,1030,2317.949,2320.204,2315.463,2317.037,274732800,2385521422,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,1045,2317.229,2321.094,2314.536,2314.536,258015200,2489774283,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,1100,2314.163,2314.163,2309.529,2311.448,266342500,2585598426,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,1115,2311.892,2313.611,2308.209,2308.557,188317200,1771308492,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,1130,2308.374,2316.489,2308.104,2316.16,169899400,1543211552,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,1315,2314.669,2316.548,2313.09,2314.596,132905400,1219386242,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,1330,2314.472,2316.433,2309.458,2311.085,175224500,1610432445,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,1345,2311.275,2313.633,2310.146,2310.387,146817600,1393352437,1.35E+12,SZSE
399300,沪深300 ,2.01E+11,20121011,1400,2310.96,2311.869,2306.503,2306.503,200685100,1941605281,1.35E+12,SZSE
